Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","214","Dominican Republic","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1883.112","X","Figure from international organizations",""
"OA","Annual population","214","Dominican Republic","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","9334.544","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","17797.737","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","6261.381","X","Figure from international organizations",""
"OA","Annual population","218","Ecuador","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","11307.417","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","109262.178","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","59819.36","X","Figure from international organizations",""
"OA","Annual population","818","Egypt","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","44872.827","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","6314.167","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1685.522","X","Figure from international organizations",""
"OA","Annual population","222","El Salvador","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","4826.802","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1634.466","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","383.99","X","Figure from international organizations",""
"OA","Annual population","226","Equatorial Guinea","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","1068.36","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","3620.312","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","3222.842","X","Figure from international organizations",""
"OA","Annual population","232","Eritrea","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","2332.299","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1328.701","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","396.696","X","Figure from international organizations",""
"OA","Annual population","233","Estonia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","900.342","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1192.271","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1106.443","X","Figure from international organizations",""
"OA","Annual population","748","Eswatini","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","356.511","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","120283.026","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","89813.744","X","Figure from international organizations",""
"OA","Annual population","231","Ethiopia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","25589.582","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","3.764","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","0.617","X","Figure from international organizations",""
"OA","Annual population","238","Falkland Islands (Malvinas)","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","2.309","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","52.889","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","28.768","X","Figure from international organizations",""
"OA","Annual population","234","Faroe Islands","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","21.335","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","924.61","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","393.292","X","Figure from international organizations",""
"OA","Annual population","242","Fiji","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","537.363","X","Figure from international organizations",""
"OA","Annual population","246","Finland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","5535.992","X","Figure from international organizations",""
"OA","Annual population","246","Finland","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","806.458","X","Figure from international organizations",""
"OA","Annual population","246","Finland","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","4792.312","X","Figure from international organizations",""
"OA","Annual population","250","France","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","64531.444","X","Figure from international organizations",""
"OA","Annual population","250","France","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","12371.78","X","Figure from international organizations",""
"OA","Annual population","250","France","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","53582.961","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","297.449","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","43.371","X","Figure from international organizations",""
"OA","Annual population","254","French Guyana","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","267.83","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","304.032","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","110.953","X","Figure from international organizations",""
"OA","Annual population","258","French Polynesia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","181.535","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2341.179","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","210.171","X","Figure from international organizations",""
"OA","Annual population","266","Gabon","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","1984.317","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2639.916","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","867.935","X","Figure from international organizations",""
"OA","Annual population","270","Gambia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","1492.019","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","3757.98","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1560.475","X","Figure from international organizations",""
"OA","Annual population","268","Georgia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","2328.245","X","Figure from international organizations",""
"OA","Annual population","276","Germany","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","83408.554","X","Figure from international organizations",""
"OA","Annual population","276","Germany","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","18546.497","X","Figure from international organizations",""
"OA","Annual population","276","Germany","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","64044.372","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","32833.031","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","13181.751","X","Figure from international organizations",""
"OA","Annual population","288","Ghana","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","18192.301","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","32.669","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","0","X","Figure from international organizations",""
"OA","Annual population","292","Gibraltar","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","35.124","X","Figure from international organizations",""
"OA","Annual population","300","Greece","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","10445.365","X","Figure from international organizations",""
"OA","Annual population","300","Greece","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","2210.862","X","Figure from international organizations",""
"OA","Annual population","300","Greece","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","8864.457","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","56.243","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","7.106","X","Figure from international organizations",""
"OA","Annual population","304","Greenland","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","49.777","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","124.61","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","69.485","X","Figure from international organizations",""
"OA","Annual population","308","Grenada","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","40.276","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","396.051","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","6.667","X","Figure from international organizations",""
"OA","Annual population","312","Guadeloupe","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","441.412","X","Figure from international organizations",""
"OA","Annual population","316","Guam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","170.534","X","Figure from international organizations",""
"OA","Annual population","316","Guam","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","8.481","X","Figure from international organizations",""
"OA","Annual population","316","Guam","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","161.645","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","17608.483","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","8712.358","X","Figure from international organizations",""
"OA","Annual population","320","Guatemala","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","9531.638","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","13531.906","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","8851.793","X","Figure from international organizations",""
"OA","Annual population","324","Guinea","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","5257.867","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2060.721","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1134.311","X","Figure from international organizations",""
"OA","Annual population","624","Guinea-Bissau","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","913.828","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","804.567","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","581.183","X","Figure from international organizations",""
"OA","Annual population","328","Guyana","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","213.839","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","11447.569","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","4833.33","X","Figure from international organizations",""
"OA","Annual population","332","Haiti","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","6664.621","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","0.511","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","0","X","Figure from international organizations",""
"OA","Annual population","336","Holy See","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","0.8","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","10278.345","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","4047.947","X","Figure from international organizations",""
"OA","Annual population","340","Honduras","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","5820.871","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","9709.786","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","2660.705","X","Figure from international organizations",""
"OA","Annual population","348","Hungary","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","6925.778","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","370.335","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","20.938","X","Figure from international organizations",""
"OA","Annual population","352","Iceland","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","324.826","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1407563.842","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","902833.076","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","494589.933","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","273753.191","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","117389.239","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","157464.948","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","87923.432","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","19942.766","X","Figure from international organizations",""
"OA","Annual population","364","Iran (Islamic Republic of)","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","64365.273","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","43533.592","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","12307.036","X","Figure from international organizations",""
"OA","Annual population","368","Iraq","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","30305.174","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","4986.526","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1777.637","X","Figure from international organizations",""
"OA","Annual population","372","Ireland","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","3148.202","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","84.263","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","40.546","X","Figure from international organizations",""
"OA","Annual population","833","Isle of Man","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","45.863","X","Figure from international organizations",""
"OA","Annual population","376","Israel","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","8900.059","X","Figure from international organizations",""
"OA","Annual population","376","Israel","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","647.742","X","Figure from international organizations",""
"OA","Annual population","376","Israel","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","8193.994","X","Figure from international organizations",""
"OA","Annual population","380","Italy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","59240.329","X","Figure from international organizations",""
"OA","Annual population","380","Italy","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","16916.734","X","Figure from international organizations",""
"OA","Annual population","380","Italy","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","42121.159","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2827.695","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1265.382","X","Figure from international organizations",""
"OA","Annual population","388","Jamaica","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","1653.746","X","Figure from international organizations",""
"OA","Annual population","392","Japan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","124612.53","X","Figure from international organizations",""
"OA","Annual population","392","Japan","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","10256.23","X","Figure from international organizations",""
"OA","Annual population","392","Japan","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","115853.245","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","11148.278","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","864.189","X","Figure from international organizations",""
"OA","Annual population","400","Jordan","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","9456.165","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","19196.465","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","7995.847","X","Figure from international organizations",""
"OA","Annual population","398","Kazakhstan","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","10961.021","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","53005.614","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","39172.008","X","Figure from international organizations",""
"OA","Annual population","404","Kenya","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","15608.844","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","128.874","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","54.333","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","70.1","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","4250.114","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","0","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","4361.47","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","6527.743","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","4011.291","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","2370.607","X","Figure from international organizations",""
"OA","Annual population","418","Lao People's Democratic Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","7425.057","X","Figure from international organizations",""
"OA","Annual population","418","Lao People's Democratic Republic","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","4579.664","X","Figure from international organizations",""
"OA","Annual population","418","Lao People's Democratic Republic","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","2682.637","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","1873.919","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","592.276","X","Figure from international organizations",""
"OA","Annual population","428","Latvia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","1283.253","X","Figure from international organizations",""
"OA","Annual population","422","Lebanon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","5592.631","X","Figure from international organizations",""
"OA","Annual population","422","Lebanon","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","649.747","X","Figure from international organizations",""
"OA","Annual population","422","Lebanon","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","5307.547","X","Figure from international organizations",""
"OA","Annual population","426","Lesotho","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2281.454","X","Figure from international organizations",""
"OA","Annual population","426","Lesotho","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1658.271","X","Figure from international organizations",""
"OA","Annual population","426","Lesotho","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","693.232","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","5193.416","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","2481.436","X","Figure from international organizations",""
"OA","Annual population","430","Liberia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","2750.646","X","Figure from international organizations",""
"OA","Annual population","434","Libya","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","6735.277","X","Figure from international organizations",""
"OA","Annual population","434","Libya","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","1282.075","X","Figure from international organizations",""
"OA","Annual population","434","Libya","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","5463.598","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","39.039","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","33.26","X","Figure from international organizations",""
"OA","Annual population","438","Liechtenstein","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","5.628","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","2786.651","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","901.73","X","Figure from international organizations",""
"OA","Annual population","440","Lithuania","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","1938.269","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","639.321","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","50.91","X","Figure from international organizations",""
"OA","Annual population","442","Luxembourg","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","560.428","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","28915.653","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","17281.025","X","Figure from international organizations",""
"OA","Annual population","450","Madagascar","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","11145.081","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","19889.742","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","17168.11","X","Figure from international organizations",""
"OA","Annual population","454","Malawi","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","3691.081","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","33573.874","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","7424.927","X","Figure from international organizations",""
"OA","Annual population","458","Malaysia","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","25864.286","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","521.457","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","274.338","X","Figure from international organizations",""
"OA","Annual population","462","Maldives","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","191.444","X","Figure from international organizations",""
"OA","Annual population","466","Mali","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","21904.983","X","Figure from international organizations",""
"OA","Annual population","466","Mali","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","11558.498","X","Figure from international organizations",""
"OA","Annual population","466","Mali","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","9334.086","X","Figure from international organizations",""
"OA","Annual population","470","Malta","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","526.748","X","Figure from international organizations",""
"OA","Annual population","470","Malta","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","22.602","X","Figure from international organizations",""
"OA","Annual population","470","Malta","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","412.867","X","Figure from international organizations",""
