Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RFN","Fertilizers by Nutrient","740","Suriname","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","15.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","740","Suriname","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","11.55","E","Estimated value",""
"RFN","Fertilizers by Nutrient","752","Sweden","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","84.76","E","Estimated value",""
"RFN","Fertilizers by Nutrient","752","Sweden","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","15.01","E","Estimated value",""
"RFN","Fertilizers by Nutrient","752","Sweden","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","17.19","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","72.48","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","16.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","756","Switzerland","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","28.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","760","Syrian Arab Republic","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","2.26","E","Estimated value",""
"RFN","Fertilizers by Nutrient","760","Syrian Arab Republic","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","760","Syrian Arab Republic","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.32","E","Estimated value",""
"RFN","Fertilizers by Nutrient","762","Tajikistan","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","68.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","762","Tajikistan","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","3.51","E","Estimated value",""
"RFN","Fertilizers by Nutrient","762","Tajikistan","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","764","Thailand","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","62.47","E","Estimated value",""
"RFN","Fertilizers by Nutrient","764","Thailand","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","13.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","764","Thailand","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","29.74","E","Estimated value",""
"RFN","Fertilizers by Nutrient","626","Timor-Leste","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.23","E","Estimated value",""
"RFN","Fertilizers by Nutrient","626","Timor-Leste","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","626","Timor-Leste","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.04","E","Estimated value",""
"RFN","Fertilizers by Nutrient","768","Togo","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.37","E","Estimated value",""
"RFN","Fertilizers by Nutrient","768","Togo","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.33","E","Estimated value",""
"RFN","Fertilizers by Nutrient","768","Togo","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","776","Tonga","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","3.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","776","Tonga","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","2.07","E","Estimated value",""
"RFN","Fertilizers by Nutrient","776","Tonga","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.13","E","Estimated value",""
"RFN","Fertilizers by Nutrient","780","Trinidad and Tobago","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","144.68","E","Estimated value",""
"RFN","Fertilizers by Nutrient","780","Trinidad and Tobago","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","18.29","E","Estimated value",""
"RFN","Fertilizers by Nutrient","780","Trinidad and Tobago","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","25.57","E","Estimated value",""
"RFN","Fertilizers by Nutrient","788","Tunisia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","21.08","E","Estimated value",""
"RFN","Fertilizers by Nutrient","788","Tunisia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","5.15","E","Estimated value",""
"RFN","Fertilizers by Nutrient","788","Tunisia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.25","E","Estimated value",""
"RFN","Fertilizers by Nutrient","792","Türkiye","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","76.14","E","Estimated value",""
"RFN","Fertilizers by Nutrient","792","Türkiye","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","26.99","E","Estimated value",""
"RFN","Fertilizers by Nutrient","792","Türkiye","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","6.57","E","Estimated value",""
"RFN","Fertilizers by Nutrient","795","Turkmenistan","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","214.8","E","Estimated value",""
"RFN","Fertilizers by Nutrient","795","Turkmenistan","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","19.25","E","Estimated value",""
"RFN","Fertilizers by Nutrient","795","Turkmenistan","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.6","E","Estimated value",""
"RFN","Fertilizers by Nutrient","798","Tuvalu","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","4.2","E","Estimated value",""
"RFN","Fertilizers by Nutrient","798","Tuvalu","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","2.67","E","Estimated value",""
"RFN","Fertilizers by Nutrient","798","Tuvalu","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.67","E","Estimated value",""
"RFN","Fertilizers by Nutrient","800","Uganda","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","800","Uganda","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.44","E","Estimated value",""
"RFN","Fertilizers by Nutrient","800","Uganda","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","804","Ukraine","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","52.4","E","Estimated value",""
"RFN","Fertilizers by Nutrient","804","Ukraine","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","13.35","E","Estimated value",""
"RFN","Fertilizers by Nutrient","804","Ukraine","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","10.76","E","Estimated value",""
"RFN","Fertilizers by Nutrient","784","United Arab Emirates","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","165.42","E","Estimated value",""
"RFN","Fertilizers by Nutrient","784","United Arab Emirates","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","45.34","E","Estimated value",""
"RFN","Fertilizers by Nutrient","784","United Arab Emirates","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","133.58","E","Estimated value",""
"RFN","Fertilizers by Nutrient","826","United Kingdom of Great Britain and Northern Ireland","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","133.56","E","Estimated value",""
"RFN","Fertilizers by Nutrient","826","United Kingdom of Great Britain and Northern Ireland","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","19.77","E","Estimated value",""
"RFN","Fertilizers by Nutrient","826","United Kingdom of Great Britain and Northern Ireland","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","32.94","E","Estimated value",""
"RFN","Fertilizers by Nutrient","834","United Republic of Tanzania","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","5.73","E","Estimated value",""
"RFN","Fertilizers by Nutrient","834","United Republic of Tanzania","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0.88","E","Estimated value",""
"RFN","Fertilizers by Nutrient","834","United Republic of Tanzania","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.44","E","Estimated value",""
"RFN","Fertilizers by Nutrient","840","United States of America","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","59.26","E","Estimated value",""
"RFN","Fertilizers by Nutrient","840","United States of America","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","24.5","E","Estimated value",""
"RFN","Fertilizers by Nutrient","840","United States of America","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","25.2","E","Estimated value",""
"RFN","Fertilizers by Nutrient","858","Uruguay","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","99.24","E","Estimated value",""
"RFN","Fertilizers by Nutrient","858","Uruguay","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","55.06","E","Estimated value",""
"RFN","Fertilizers by Nutrient","858","Uruguay","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","32.12","E","Estimated value",""
"RFN","Fertilizers by Nutrient","860","Uzbekistan","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","227.26","E","Estimated value",""
"RFN","Fertilizers by Nutrient","860","Uzbekistan","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","30.54","E","Estimated value",""
"RFN","Fertilizers by Nutrient","860","Uzbekistan","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","10.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","548","Vanuatu","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","548","Vanuatu","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","548","Vanuatu","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","0","E","Estimated value",""
"RFN","Fertilizers by Nutrient","862","Venezuela (Bolivarian Republic of)","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","34.85","E","Estimated value",""
"RFN","Fertilizers by Nutrient","862","Venezuela (Bolivarian Republic of)","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","2.63","E","Estimated value",""
"RFN","Fertilizers by Nutrient","862","Venezuela (Bolivarian Republic of)","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","2.61","E","Estimated value",""
"RFN","Fertilizers by Nutrient","704","Viet Nam","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","134.22","E","Estimated value",""
"RFN","Fertilizers by Nutrient","704","Viet Nam","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","64.03","E","Estimated value",""
"RFN","Fertilizers by Nutrient","704","Viet Nam","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","49.41","E","Estimated value",""
"RFN","Fertilizers by Nutrient","887","Yemen","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","6.36","E","Estimated value",""
"RFN","Fertilizers by Nutrient","887","Yemen","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","1.11","E","Estimated value",""
"RFN","Fertilizers by Nutrient","887","Yemen","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","1.01","E","Estimated value",""
"RFN","Fertilizers by Nutrient","894","Zambia","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","46.53","E","Estimated value",""
"RFN","Fertilizers by Nutrient","894","Zambia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","8.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","894","Zambia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","7.86","E","Estimated value",""
"RFN","Fertilizers by Nutrient","716","Zimbabwe","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2021","2021","kg/ha","9.59","E","Estimated value",""
"RFN","Fertilizers by Nutrient","716","Zimbabwe","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2021","2021","kg/ha","11.68","E","Estimated value",""
"RFN","Fertilizers by Nutrient","716","Zimbabwe","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2021","2021","kg/ha","4.07","E","Estimated value",""
